scale,metric,direction,unit,arm_a,arm_b,side_a,side_b,n,raw_delta_a_minus_b,raw_ci_lo,raw_ci_hi,a_advantage,a_adv_ci_lo,a_adv_ci_hi,separated,p_value,source
POC-2B,mcos,higher,raw,surgical_3stage_DI_wiseft_encoder,frozen,OURS,REF,1825,0.055067,0.053203,0.057068,0.055067,0.053203,0.057068,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.126282,0.122853,0.129713,0.126282,0.122853,0.129713,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.153945,0.14972,0.158216,0.153945,0.14972,0.158216,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.170546,0.165802,0.175297,0.170546,0.165802,0.175297,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_autorgn_encoder,surgical_noDI_encoder,COMP,OURS,1825,0.061166,0.05914,0.063275,0.061166,0.05914,0.063275,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_autorgn_encoder,surgical_noDI_head,COMP,OURS,1825,0.054013,0.05196,0.05614,0.054013,0.05196,0.05614,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_autorgn_encoder,frozen,COMP,REF,1825,0.181617,0.176593,0.186696,0.181617,0.176593,0.186696,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f30_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,0.027663,0.026658,0.02871,0.027663,0.026658,0.02871,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f30_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,0.044264,0.042668,0.045965,0.044264,0.042668,0.045965,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f30_encoder,surgical_noDI_encoder,OURS,OURS,1825,-0.065116,-0.067365,-0.062855,-0.065116,-0.067365,-0.062855,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f30_encoder,surgical_noDI_head,OURS,OURS,1825,-0.072269,-0.074798,-0.069781,-0.072269,-0.074798,-0.069781,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f30_encoder,frozen,OURS,REF,1825,0.055335,0.053435,0.057357,0.055335,0.053435,0.057357,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f50_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,0.0166,0.015985,0.017258,0.0166,0.015985,0.017258,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f50_encoder,surgical_noDI_encoder,OURS,OURS,1825,-0.092779,-0.096045,-0.08957,-0.092779,-0.096045,-0.08957,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f50_encoder,surgical_noDI_head,OURS,OURS,1825,-0.099932,-0.103485,-0.096478,-0.099932,-0.103485,-0.096478,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f50_encoder,frozen,OURS,REF,1825,0.027672,0.026672,0.028753,0.027672,0.026672,0.028753,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f70_encoder,surgical_noDI_encoder,OURS,OURS,1825,-0.10938,-0.113259,-0.105652,-0.10938,-0.113259,-0.105652,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f70_encoder,surgical_noDI_head,OURS,OURS,1825,-0.116533,-0.120685,-0.112517,-0.116533,-0.120685,-0.112517,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_intervene_wiseft_f70_encoder,frozen,OURS,REF,1825,0.011071,0.01056,0.011609,0.011071,0.01056,0.011609,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_noDI_encoder,surgical_noDI_head,OURS,OURS,1825,-0.007153,-0.007904,-0.006381,-0.007153,-0.007904,-0.006381,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_noDI_encoder,frozen,OURS,REF,1825,0.120451,0.116435,0.124571,0.120451,0.116435,0.124571,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,surgical_noDI_head,frozen,OURS,REF,1825,0.127604,0.12335,0.132067,0.127604,0.12335,0.132067,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,fut,lower,raw,frozen,pretrain_encoder,REF,COMP,1825,0.024359,0.023472,0.025275,-0.024359,-0.023472,-0.025275,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,0.05979,0.059024,0.060551,-0.05979,-0.059024,-0.060551,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,0.059864,0.059124,0.060619,-0.059864,-0.059124,-0.060619,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,0.061422,0.060651,0.062178,-0.061422,-0.060651,-0.062178,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,0.061801,0.061033,0.062564,-0.061801,-0.061033,-0.062564,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,0.061827,0.061072,0.062553,-0.061827,-0.061072,-0.062553,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,0.049527,0.048842,0.050217,-0.049527,-0.048842,-0.050217,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,0.037965,0.037305,0.038648,-0.037965,-0.037305,-0.038648,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,0.024681,0.024065,0.02532,-0.024681,-0.024065,-0.02532,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,0.058967,0.058233,0.059719,-0.058967,-0.058233,-0.059719,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,0.031835,0.030926,0.032739,-0.031835,-0.030926,-0.032739,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgery_raw_encoder,REF,OURS,1825,0.060733,0.059947,0.061495,-0.060733,-0.059947,-0.061495,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,full_ft_encoder,REF,COMP,1825,0.016211,0.015217,0.017181,-0.016211,-0.015217,-0.017181,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,lpft_encoder,REF,COMP,1825,0.021192,0.020239,0.02213,-0.021192,-0.020239,-0.02213,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,peft_lora_encoder,REF,COMP,1825,0.053325,0.052499,0.054141,-0.053325,-0.052499,-0.054141,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,peft_dora_encoder,REF,COMP,1825,0.043355,0.042442,0.044257,-0.043355,-0.042442,-0.044257,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_3stage_DI_head,REF,OURS,1825,0.024257,0.023365,0.025152,-0.024257,-0.023365,-0.025152,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,surgical_noDI_head,REF,OURS,1825,0.024314,0.023429,0.025196,-0.024314,-0.023429,-0.025196,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,frozen,frozen,REF,REF,1825,-0.079512,-0.080337,-0.078645,0.079512,0.080337,0.078645,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.03543,0.034548,0.036347,-0.03543,-0.034548,-0.036347,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.035505,0.034637,0.036424,-0.035505,-0.034637,-0.036424,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.037063,0.036122,0.038014,-0.037063,-0.036122,-0.038014,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,0.037442,0.036569,0.03837,-0.037442,-0.036569,-0.03837,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.037468,0.03656,0.038402,-0.037468,-0.03656,-0.038402,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.025167,0.024272,0.026084,-0.025167,-0.024272,-0.026084,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.013605,0.012718,0.014481,-0.013605,-0.012718,-0.014481,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.000321,-0.000573,0.001233,-0.000321,0.000573,-0.001233,True,0.4836,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_noDI_encoder,COMP,OURS,1825,0.034607,0.033713,0.035505,-0.034607,-0.033713,-0.035505,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_autorgn_encoder,COMP,COMP,1825,0.007476,0.006547,0.008418,-0.007476,-0.006547,-0.008418,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgery_raw_encoder,COMP,OURS,1825,0.036373,0.035452,0.037287,-0.036373,-0.035452,-0.037287,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,full_ft_encoder,COMP,COMP,1825,-0.008148,-0.009081,-0.007199,0.008148,0.009081,0.007199,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,lpft_encoder,COMP,COMP,1825,-0.003167,-0.003983,-0.002346,0.003167,0.003983,0.002346,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,peft_lora_encoder,COMP,COMP,1825,0.028965,0.028074,0.029884,-0.028965,-0.028074,-0.029884,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,peft_dora_encoder,COMP,COMP,1825,0.018996,0.018105,0.019931,-0.018996,-0.018105,-0.019931,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_3stage_DI_head,COMP,OURS,1825,-0.000102,-0.00069,0.000466,0.000102,0.00069,-0.000466,True,0.707,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,surgical_noDI_head,COMP,OURS,1825,-4.5e-05,-0.000616,0.000533,4.5e-05,0.000616,-0.000533,True,0.8608,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,pretrain_encoder,frozen,COMP,REF,1825,-0.103871,-0.104989,-0.102696,0.103871,0.104989,0.102696,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_3stage_DI_replay25_encoder,OURS,OURS,1825,7.4e-05,-0.000587,0.00074,-7.4e-05,0.000587,-0.00074,True,0.8396,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_3stage_DI_diheavy_encoder,OURS,OURS,1825,0.001632,0.000932,0.002343,-0.001632,-0.000932,-0.002343,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_3stage_DI_tccaux_encoder,OURS,OURS,1825,0.002011,0.001321,0.002709,-0.002011,-0.001321,-0.002709,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_3stage_DI_intervene_encoder,OURS,OURS,1825,0.002037,0.001374,0.002706,-0.002037,-0.001374,-0.002706,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,-0.010263,-0.010964,-0.009578,0.010263,0.010964,0.009578,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,-0.021825,-0.022528,-0.021127,0.021825,0.022528,0.021127,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.035109,-0.03585,-0.034355,0.035109,0.03585,0.034355,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_noDI_encoder,OURS,OURS,1825,-0.000823,-0.001489,-0.000132,0.000823,0.001489,0.000132,True,0.016,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.027955,-0.028781,-0.027124,0.027955,0.028781,0.027124,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgery_raw_encoder,OURS,OURS,1825,0.000943,0.000239,0.001636,-0.000943,-0.000239,-0.001636,True,0.0066,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,full_ft_encoder,OURS,COMP,1825,-0.043579,-0.044472,-0.04266,0.043579,0.044472,0.04266,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,lpft_encoder,OURS,COMP,1825,-0.038598,-0.039471,-0.037709,0.038598,0.039471,0.037709,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,peft_lora_encoder,OURS,COMP,1825,-0.006465,-0.007237,-0.005703,0.006465,0.007237,0.005703,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,peft_dora_encoder,OURS,COMP,1825,-0.016434,-0.017309,-0.015582,0.016434,0.017309,0.015582,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_3stage_DI_head,OURS,OURS,1825,-0.035533,-0.036403,-0.034678,0.035533,0.036403,0.034678,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,surgical_noDI_head,OURS,OURS,1825,-0.035476,-0.03637,-0.034606,0.035476,0.03637,0.034606,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_encoder,frozen,OURS,REF,1825,-0.139302,-0.140175,-0.138419,0.139302,0.140175,0.138419,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_3stage_DI_diheavy_encoder,OURS,OURS,1825,0.001558,0.000873,0.002246,-0.001558,-0.000873,-0.002246,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_3stage_DI_tccaux_encoder,OURS,OURS,1825,0.001937,0.001242,0.002644,-0.001937,-0.001242,-0.002644,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_3stage_DI_intervene_encoder,OURS,OURS,1825,0.001963,0.001278,0.002669,-0.001963,-0.001278,-0.002669,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,-0.010338,-0.011013,-0.009633,0.010338,0.011013,0.009633,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,-0.0219,-0.022574,-0.021162,0.0219,0.022574,0.021162,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.035183,-0.035898,-0.034452,0.035183,0.035898,0.034452,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_noDI_encoder,OURS,OURS,1825,-0.000898,-0.001572,-0.000179,0.000898,0.001572,0.000179,True,0.011,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.028029,-0.028862,-0.027168,0.028029,0.028862,0.027168,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgery_raw_encoder,OURS,OURS,1825,0.000868,0.000161,0.001586,-0.000868,-0.000161,-0.001586,True,0.0164,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,full_ft_encoder,OURS,COMP,1825,-0.043653,-0.044577,-0.042695,0.043653,0.044577,0.042695,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,lpft_encoder,OURS,COMP,1825,-0.038672,-0.039579,-0.037776,0.038672,0.039579,0.037776,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,peft_lora_encoder,OURS,COMP,1825,-0.006539,-0.007289,-0.005731,0.006539,0.007289,0.005731,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,peft_dora_encoder,OURS,COMP,1825,-0.016509,-0.017375,-0.015611,0.016509,0.017375,0.015611,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_3stage_DI_head,OURS,OURS,1825,-0.035607,-0.036496,-0.034724,0.035607,0.036496,0.034724,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,surgical_noDI_head,OURS,OURS,1825,-0.03555,-0.036425,-0.034675,0.03555,0.036425,0.034675,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_replay25_encoder,frozen,OURS,REF,1825,-0.139376,-0.14025,-0.138461,0.139376,0.14025,0.138461,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_3stage_DI_tccaux_encoder,OURS,OURS,1825,0.000379,-0.000297,0.001061,-0.000379,0.000297,-0.001061,True,0.2788,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_3stage_DI_intervene_encoder,OURS,OURS,1825,0.000405,-0.000298,0.001108,-0.000405,0.000298,-0.001108,True,0.264,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,-0.011895,-0.012595,-0.011168,0.011895,0.012595,0.011168,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,-0.023457,-0.024159,-0.022739,0.023457,0.024159,0.022739,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.036741,-0.037483,-0.036013,0.036741,0.037483,0.036013,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_noDI_encoder,OURS,OURS,1825,-0.002455,-0.003148,-0.001758,0.002455,0.003148,0.001758,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.029587,-0.03046,-0.028724,0.029587,0.03046,0.028724,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,surgery_raw_encoder,OURS,OURS,1825,-0.000689,-0.001393,2.5e-05,0.000689,0.001393,-2.5e-05,True,0.0586,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,full_ft_encoder,OURS,COMP,1825,-0.045211,-0.046158,-0.044287,0.045211,0.046158,0.044287,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,lpft_encoder,OURS,COMP,1825,-0.04023,-0.041167,-0.039308,0.04023,0.041167,0.039308,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,peft_lora_encoder,OURS,COMP,1825,-0.008097,-0.008897,-0.007291,0.008097,0.008897,0.007291,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
POC-2B,fut,lower,raw,surgical_3stage_DI_diheavy_encoder,peft_dora_encoder,OURS,COMP,1825,-0.018067,-0.018973,-0.017184,0.018067,0.018973,0.017184,True,0.0,probe_future_mse/probe_future_mse_per_variant.json
